selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
378	biotecnología	12	42.51	1493	3.51	12.19	37.90	12			desconocido
379	coste	181	641.14	22530	53.03	12.18	571.43	72			desconocido
380	eléctrico	668	2366.19	83393	196.28	12.14	2105.33	107			desconocido
381	calor	204	722.61	25629	60.32	12.07	640.57	47			desconocido
382	catalítico	13	46.05	1634	3.85	12.06	40.81	7			desconocido
383	replicación	19	67.30	2393	5.63	12.04	59.57	9			desconocido
384	periférico	13	46.05	1637	3.85	12.04	40.77	9			desconocido
385	informático	109	386.10	13734	32.32	12.03	341.68	55			desconocido
386	based	15	53.13	1890	4.45	12.03	47.02	8			desconocido
387	environmental	15	53.13	1890	4.45	12.03	47.02	5			desconocido
388	estocástico	10	35.42	1266	2.98	11.97	31.26	6			desconocido
389	óptico	121	428.61	15348	36.12	11.95	377.81	34			desconocido
390	bacteriano	10	35.42	1270	2.99	11.94	31.20	5			desconocido
391	interferencia	55	194.82	7002	16.48	11.91	171.36	21			desconocido
392	approach	13	46.05	1657	3.90	11.89	40.47	12			desconocido
393	technologies	22	77.93	2819	6.63	11.83	68.28	18			desconocido
394	carbono	184	651.77	23795	56.00	11.72	567.98	51			desconocido
395	protocolo	123	435.69	15912	37.45	11.72	379.60	45			desconocido
396	biológico	187	662.39	24306	57.21	11.66	575.50	46			desconocido
397	contaminado	32	113.35	4163	9.80	11.65	98.43	8			desconocido
398	inventos	11	38.96	1433	3.37	11.63	33.81	9			desconocido
399	delantero	141	499.45	18390	43.28	11.62	433.04	10			desconocido
400	utilizable	10	35.42	1311	3.09	11.56	30.62	9			desconocido
401	requerimiento	48	170.03	6337	14.91	11.48	146.35	33			desconocido
402	retardo	11	38.96	1456	3.43	11.45	33.49	8			desconocido
403	aplicación	681	2412.24	90229	212.37	11.44	2071.86	209			desconocido
404	activar	94	332.97	12468	29.34	11.43	285.80	34			desconocido
405	telefonía	44	155.86	5853	13.78	11.39	133.54	20			desconocido
406	cromosoma	75	265.67	10013	23.57	11.35	227.13	7			desconocido
407	movilidad	19	67.30	2536	5.97	11.35	57.55	7			desconocido
408	adaptativo	17	60.22	2271	5.35	11.34	51.46	9			desconocido
409	modular	12	42.51	1607	3.78	11.32	36.27	9			desconocido
410	implementar	165	584.46	22135	52.10	11.30	498.24	80			desconocido
411	elasticidad	13	46.05	1745	4.11	11.29	39.24	6			desconocido
412	polea	10	35.42	1344	3.16	11.27	30.16	6			desconocido
413	deformación	44	155.86	5942	13.99	11.22	132.33	12			desconocido
414	organizacional	14	49.59	1892	4.45	11.21	42.09	7			desconocido
415	reproducir	135	478.20	18306	43.09	11.17	405.00	51			desconocido
416	manufactura	33	116.89	4484	10.55	11.15	98.88	20			desconocido
417	entusiasta	12	42.51	1630	3.84	11.15	35.96	7			desconocido
418	cimentación	11	38.96	1496	3.52	11.14	32.94	7			desconocido
419	cabezal	11	38.96	1498	3.53	11.13	32.91	10			desconocido
420	maxwell	37	131.06	5092	11.98	11.01	110.00	10			desconocido
421	materiales	25	88.56	3443	8.10	11.00	74.29	12			desconocido
422	rentabilidad	21	74.39	2911	6.85	10.93	62.16	14			desconocido
423	termodinámico	13	46.05	1803	4.24	10.92	38.47	7			desconocido
424	hidráulico	70	247.95	9722	22.88	10.91	206.94	31			desconocido
425	televisor	28	99.18	3909	9.20	10.85	82.51	15			desconocido
426	bioquímico	15	53.13	2098	4.94	10.83	44.15	13			desconocido
427	evolutivo	59	208.99	8260	19.44	10.82	173.56	18			desconocido
428	electrodo	26	92.10	3681	8.66	10.70	75.96	7			desconocido
429	activación	44	155.86	6248	14.71	10.67	128.30	10			desconocido
430	proteico	13	46.05	1847	4.35	10.66	37.89	8			desconocido
431	costo	233	825.33	33278	78.32	10.60	676.96	82			desconocido
432	especialización	50	177.11	7160	16.85	10.58	145.03	26			desconocido
433	drenaje	42	148.77	6011	14.15	10.58	121.87	10			desconocido
434	paquete	151	534.87	21673	51.01	10.55	437.37	31			desconocido
435	apple	115	407.35	16567	38.99	10.51	332.32	22			desconocido
436	interactúir	12	42.51	1734	4.08	10.48	34.61	9			desconocido
437	eólico	36	127.52	5212	12.27	10.46	103.71	15			desconocido
438	atmósfera	125	442.78	18174	42.77	10.42	359.13	35			desconocido
439	herramientas	11	38.96	1601	3.77	10.41	31.58	6			desconocido
440	modificado	104	368.39	15150	35.66	10.40	298.44	37			desconocido
441	solución	327	1158.30	47735	112.35	10.37	937.11	96			desconocido
442	flash	20	70.84	2930	6.90	10.34	57.19	10			desconocido
443	compatibilidad	28	99.18	4105	9.66	10.33	80.02	17			desconocido
444	diferencial	11	38.96	1614	3.80	10.32	31.42	5			desconocido
445	preferible	11	38.96	1616	3.80	10.31	31.40	9			desconocido
446	mini	14	49.59	2058	4.84	10.30	39.94	5			desconocido
447	stirling	17	60.22	2504	5.89	10.28	48.44	5			desconocido
448	teléfonos	14	49.59	2062	4.85	10.28	39.89	12			desconocido
449	aleatorio	65	230.24	9597	22.59	10.26	184.94	24			desconocido
450	especificación	63	223.16	9301	21.89	10.26	179.26	43			desconocido
451	parámetro	103	364.85	15215	35.81	10.25	292.96	42			desconocido
452	codificar	45	159.40	6651	15.65	10.25	127.95	24			desconocido
453	fluido	77	272.75	11382	26.79	10.24	218.92	33			desconocido
454	technology	57	201.91	8444	19.87	10.22	161.83	39			desconocido
455	levadura	25	88.56	3705	8.72	10.22	70.96	7			desconocido
456	colisión	45	159.40	6675	15.71	10.21	127.66	14			desconocido
457	interacción	164	580.92	24336	57.28	10.20	465.12	55			desconocido
458	conector	29	102.72	4310	10.14	10.19	82.17	13			desconocido
459	architecture	31	109.81	4621	10.88	10.16	87.66	15			desconocido
460	hidrocarburo	25	88.56	3731	8.78	10.15	70.64	14			desconocido
461	móviles	16	56.68	2388	5.62	10.15	45.21	12			desconocido
462	invento	33	116.89	4939	11.62	10.12	93.08	14			desconocido
463	maximizar	22	77.93	3290	7.74	10.12	62.09	16			desconocido
464	cifrado	12	42.51	1799	4.23	10.10	33.81	6			desconocido
465	acoplado	19	67.30	2860	6.73	10.06	53.39	14			desconocido
