selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
446	theory	32	262.01	8954	21.07	12.47	102.55	18			desconocido
447	agujero	52	425.77	14575	34.30	12.45	166.47	15			desconocido
448	curva	81	663.22	22859	53.80	12.37	258.30	30			desconocido
449	materia	186	1522.94	52511	123.59	12.36	592.99	52			desconocido
450	dinámico	47	384.83	13290	31.28	12.34	149.71	33			desconocido
451	springer	13	106.44	3684	8.67	12.32	41.36	9			desconocido
452	material	450	3684.54	128349	302.09	12.24	1426.19	61			desconocido
453	placa	128	1048.05	36590	86.12	12.21	405.15	16			desconocido
454	geólogo	15	122.82	4292	10.10	12.20	47.45	6			desconocido
455	precisión	66	540.40	18915	44.52	12.18	208.59	37			desconocido
456	soplar	11	90.07	3155	7.43	12.17	34.75	5			desconocido
457	curvo	11	90.07	3170	7.46	12.11	34.65	8			desconocido
458	aplicable	19	155.57	5505	12.96	12.04	59.67	15			desconocido
459	conservada	11	90.07	3191	7.51	12.03	34.52	6			desconocido
460	magnitud	90	736.91	26131	61.50	12.02	282.29	49			desconocido
461	incertidumbre	21	171.95	6112	14.39	11.99	65.78	13			desconocido
462	transformación	97	794.22	28372	66.78	11.93	302.93	28			desconocido
463	electrónica	13	106.44	3811	8.97	11.90	40.55	8			desconocido
464	estudiado	19	155.57	5613	13.21	11.81	58.99	16			desconocido
465	acelerado	16	131.01	4730	11.13	11.80	49.66	10			desconocido
466	neumann	11	90.07	3267	7.69	11.75	34.05	6			desconocido
467	cíclico	13	106.44	3867	9.10	11.73	40.20	5			desconocido
468	conveniente	22	180.13	6558	15.44	11.71	67.94	17			desconocido
469	hidrógeno	44	360.27	13159	30.97	11.67	135.62	13			desconocido
470	altavoz	12	98.25	3608	8.49	11.61	36.87	5			desconocido
471	definido	97	794.22	29242	68.82	11.57	297.57	43			desconocido
472	intensidad	65	532.21	19801	46.60	11.45	198.16	33			desconocido
473	frío	76	622.28	23346	54.95	11.36	230.53	15			desconocido
474	terrestre	117	957.98	36061	84.87	11.32	354.18	30			desconocido
475	aproximar	22	180.13	6784	15.97	11.32	66.58	15			desconocido
476	método	283	2317.17	87628	206.24	11.27	854.32	79			desconocido
477	describir él	10	81.88	3122	7.35	11.18	30.04	8			desconocido
478	trayectoria	122	998.92	38302	90.15	11.11	365.21	37			desconocido
479	clásico	310	2538.24	97585	229.68	11.08	926.50	66			desconocido
480	cuerpo	573	4691.65	180527	424.89	11.07	1711.64	68			desconocido
481	resuelto	12	98.25	3801	8.95	11.01	35.73	8			desconocido
482	derivado	113	925.23	35950	84.61	10.97	335.54	35			desconocido
483	coincidencia	15	122.82	4771	11.23	10.97	44.55	7			desconocido
484	líquido	31	253.82	9887	23.27	10.94	91.91	18			desconocido
485	potencial	66	540.40	21092	49.64	10.92	195.44	27			desconocido
486	fórmula	90	736.91	28885	67.98	10.87	265.81	33			desconocido
487	temperatura	241	1973.27	77643	182.74	10.83	710.11	55			desconocido
488	neutro	12	98.25	3876	9.12	10.80	35.30	8			desconocido
489	variación	91	745.10	29447	69.31	10.78	267.40	46			desconocido
490	binario	28	229.26	9090	21.39	10.75	82.11	11			desconocido
491	viento	150	1228.18	49060	115.47	10.67	437.87	28			desconocido
492	continuo	143	1170.86	46925	110.44	10.63	416.58	44			desconocido
493	frecuencia	192	1572.07	63065	148.43	10.62	558.99	39			desconocido
494	roca	126	1031.67	41529	97.74	10.58	366.05	14			desconocido
495	atmosférico	29	237.45	9561	22.50	10.58	84.23	16			desconocido
496	resistencia	166	1359.19	55064	129.60	10.52	480.33	28			desconocido
497	comprensión	41	335.70	13601	32.01	10.52	118.63	26			desconocido
498	solar	22	180.13	7348	17.29	10.44	63.38	7			desconocido
499	inestable	19	155.57	6359	14.97	10.42	54.67	13			desconocido
500	debido	23	188.32	7705	18.13	10.41	66.14	16			desconocido
