selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
72	electroquímica	7	61.04	227	0.53	117.86	52.68	6	Q7877	2	generico
73	redox	16	139.53	520	1.22	117.59	120.33	7			desconocido
74	estequiométrico	8	69.77	262	0.62	116.67	60.04	5			desconocido
75	pauling	16	139.53	526	1.24	116.21	119.96	6			desconocido
76	paramagnético	8	69.77	266	0.63	114.86	59.80	5			desconocido
77	reactividad	32	279.06	1072	2.52	113.98	238.71	20			desconocido
78	metabolito	60	523.24	2031	4.78	112.76	446.32	17			desconocido
79	resonancia	10	87.21	342	0.80	111.57	74.18	6			desconocido
80	quiralidad	8	69.77	276	0.65	110.57	59.20	6			desconocido
81	electrostática	8	69.77	278	0.65	109.75	59.09	5			desconocido
82	covalente	36	313.94	1258	2.96	109.13	265.49	13			desconocido
83	rayos	151	1316.82	5316	12.51	108.29	1111.32	34			desconocido
84	electroquímico	28	244.18	1017	2.39	104.87	204.32	12			desconocido
85	detector	113	985.44	4157	9.78	103.51	821.67	19			desconocido
86	fenol	21	183.13	790	1.86	101.16	151.76	5			desconocido
87	fármaco	271	2363.30	10355	24.37	99.55	1949.92	37			desconocido
88	excitar	28	244.18	1072	2.52	99.35	201.36	17			desconocido
89	excitación	62	540.68	2397	5.64	98.36	444.65	23			desconocido
90	nanopartícula	29	252.90	1124	2.65	98.10	207.83	5			desconocido
91	lavoisier	17	148.25	662	1.56	97.63	121.67	10			desconocido
92	biomarcador	11	95.93	429	1.01	97.48	78.70	6			desconocido
93	hidrofóbico	12	104.65	484	1.14	94.17	85.04	8			desconocido
94	átomo	361	3148.16	14830	34.90	92.42	2545.09	66			desconocido
95	farmacia	125	1090.08	5163	12.15	91.91	879.91	11	Q614304	1	muy_generico
96	parenteral	8	69.77	332	0.78	91.46	56.24	6			desconocido
97	entalpía	18	156.97	750	1.77	91.09	126.39	6			desconocido
98	polimerización	28	244.18	1188	2.80	89.41	195.59	8			desconocido
99	ionizar	9	78.49	385	0.91	88.66	62.72	6			desconocido
100	dosificación	11	95.93	474	1.12	88.01	76.50	6			desconocido
101	transportadora	8	69.77	345	0.81	87.93	55.62	6			desconocido
102	isótopo	85	741.26	3677	8.65	87.66	590.47	20			desconocido
103	interestelar	40	348.83	1742	4.10	87.06	277.33	7			desconocido
104	excreción	20	174.41	881	2.07	86.04	138.21	9			desconocido
105	inorgánica	10	87.21	447	1.05	84.76	68.81	6			desconocido
106	dispersión	8	69.77	366	0.86	82.78	54.68	7			desconocido
107	electrón	328	2860.38	15045	35.41	82.56	2240.11	55			desconocido
108	schrödinger	23	200.58	1080	2.54	80.60	156.00	6			desconocido
109	microonda	29	252.90	1373	3.23	79.93	196.22	7			desconocido
110	cinético	72	627.89	3421	8.05	79.64	486.67	22			desconocido
111	dipolo	18	156.97	859	2.02	79.28	121.51	8			desconocido
112	cristalino	111	968.00	5376	12.65	78.09	746.04	23			desconocido
113	reacciones	6	52.32	292	0.69	77.71	40.27	5			desconocido
114	disolvent	9	78.49	442	1.04	76.99	60.24	8			desconocido
115	fotón	73	636.61	3589	8.45	76.91	488.45	24			desconocido
116	bragg	20	174.41	1009	2.37	74.91	132.79	5			desconocido
117	biofísico	7	61.04	355	0.84	74.51	46.40	5			desconocido
118	calibración	19	165.69	969	2.28	74.08	125.74	6			desconocido
119	svante	5	43.60	257	0.60	73.50	33.01	5			desconocido
120	compuesto	411	3584.20	21191	49.88	73.26	2711.09	71			desconocido
121	deuterio	12	104.65	624	1.47	72.63	78.95	5			desconocido
122	protón	82	715.10	4296	10.11	72.08	538.29	18			desconocido
123	polímero	97	845.91	5122	12.06	71.50	635.24	26			desconocido
124	neutrón	107	933.11	5734	13.50	70.44	697.58	15			desconocido
125	soluto	20	174.41	1076	2.53	70.16	130.23	9			desconocido
126	interfase	11	95.93	602	1.42	68.94	71.25	5			desconocido
127	waals	10	87.21	549	1.29	68.72	64.71	7			desconocido
128	nacl	8	69.77	456	1.07	66.15	51.17	7			desconocido
129	benceno	19	165.69	1095	2.58	65.41	121.12	9			desconocido
130	espín	38	331.39	2238	5.27	63.98	240.61	13			desconocido
131	ionizado	12	104.65	717	1.69	63.05	75.64	6			desconocido
132	analítica	18	156.97	1082	2.55	62.67	113.24	12			desconocido
133	disolvente	28	244.18	1684	3.96	62.63	176.13	19			desconocido
134	absorbido	36	313.94	2185	5.14	62.05	225.79	15			desconocido
135	ligando	44	383.71	2678	6.30	61.88	275.73	11			desconocido
136	atómico	186	1622.05	11333	26.67	61.81	1165.18	50			desconocido
137	termodinámica	30	261.62	1832	4.31	61.67	187.80	11			desconocido
138	amida	8	69.77	492	1.16	61.23	49.97	5			desconocido
139	catalizado	11	95.93	677	1.59	61.18	68.69	6			desconocido
140	bioquímica	10	87.21	617	1.45	61.02	62.39	8			desconocido
141	chem	11	95.93	686	1.61	60.36	68.40	5			desconocido
142	rayleigh	8	69.77	501	1.18	60.11	49.68	6			desconocido
143	humphry	5	43.60	315	0.74	59.75	30.99	5			desconocido
144	química	198	1726.69	12514	29.45	59.55	1225.98	60			desconocido
145	incidente	10	87.21	633	1.49	59.46	61.89	8			desconocido
146	antropogénico	9	78.49	577	1.36	58.69	55.47	5			desconocido
147	sustrato	124	1081.36	8007	18.85	58.27	762.51	16			desconocido
148	plasmático	28	244.18	1808	4.26	58.27	172.18	6			desconocido
149	computacional	89	776.14	5748	13.53	58.26	547.26	27			desconocido
150	disociación	19	165.69	1237	2.91	57.78	116.53	10			desconocido
151	farmacológico	33	287.78	2169	5.11	57.23	201.77	15			desconocido
152	sustancias	6	52.32	396	0.93	56.99	36.64	5			desconocido
153	fotoeléctrico	7	61.04	477	1.12	55.17	42.30	5			desconocido
154	contaminant	30	261.62	2052	4.83	54.96	181.06	10			desconocido
155	solvente	12	104.65	821	1.93	54.95	72.42	8			desconocido
156	acuós	19	165.69	1306	3.07	54.69	114.49	9			desconocido
157	gaseós	17	148.25	1169	2.75	54.66	102.42	12			desconocido
158	analítico	86	749.98	6024	14.18	53.65	514.99	26			desconocido
159	polimérico	10	87.21	711	1.67	52.84	59.59	7			desconocido
160	farmacología	19	165.69	1365	3.21	52.29	112.83	15			desconocido
161	ionizante	12	104.65	869	2.05	51.87	71.07	8			desconocido
162	metabolismo	7	61.04	515	1.21	51.04	41.24	6			desconocido
163	catalítico	22	191.85	1634	3.85	50.55	129.20	11			desconocido
164	chemie	6	52.32	447	1.05	50.40	35.20	5			desconocido
165	orgánico	314	2738.29	23459	55.21	50.25	1840.35	63			desconocido
166	cuantificar	27	235.46	2032	4.78	49.88	157.86	18			desconocido
167	nucleico	15	130.81	1131	2.66	49.79	87.64	11			desconocido
168	acoplamiento	46	401.15	3503	8.24	49.29	267.87	13			desconocido
169	aceptor	9	78.49	691	1.63	48.88	52.26	6			desconocido
170	carboxílico	12	104.65	922	2.17	48.85	69.67	5			desconocido
171	sustancia	335	2921.43	25948	61.07	48.45	1939.58	66			desconocido
172	cuántico	172	1499.96	13497	31.77	47.81	991.43	32			desconocido
173	carbonilo	7	61.04	558	1.31	47.06	40.13	6			desconocido
174	cuantitativo	46	401.15	3676	8.65	46.94	263.50	28			desconocido
175	solubilidad	18	156.97	1439	3.39	46.92	103.10	11			desconocido
176	radiactivo	47	409.87	3770	8.87	46.76	268.88	10			desconocido
177	acetona	7	61.04	562	1.32	46.72	40.03	7			desconocido
178	aminoácido	81	706.37	6540	15.39	46.45	462.35	16			desconocido
179	hidrogenación	6	52.32	486	1.14	46.30	34.21	6			desconocido
180	cualitativo	30	261.62	2432	5.72	46.26	171.00	16			desconocido
181	microscopía	11	95.93	897	2.11	45.99	62.57	5			desconocido
182	iónico	35	305.22	2863	6.74	45.84	198.88	17			desconocido
183	termodinámico	22	191.85	1803	4.24	45.76	124.93	12			desconocido
184	selectividad	9	78.49	738	1.74	45.73	51.10	7			desconocido
185	drug	17	148.25	1396	3.29	45.66	96.47	6			desconocido
186	anión	21	183.13	1750	4.12	44.99	118.56	13			desconocido
187	bioinformática	8	69.77	670	1.58	44.76	45.09	7			desconocido
188	catión	25	218.02	2102	4.95	44.59	140.71	15			desconocido
189	sólido	42	366.27	3537	8.32	44.51	236.25	21			desconocido
190	electrostático	11	95.93	938	2.21	43.96	61.61	10			desconocido
191	ozono	22	191.85	1878	4.42	43.91	123.17	9			desconocido
192	barrido	19	165.69	1634	3.85	43.58	106.09	11			desconocido
193	cofactor	8	69.77	688	1.62	43.58	44.67	6			desconocido
194	linus	14	122.09	1211	2.85	43.32	78.01	5			desconocido
195	hidrato	11	95.93	971	2.29	42.44	60.86	7			desconocido
