selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
196	reptil	20	378.64	7841	18.45	20.57	82.85	10			desconocido
197	oxígeno	41	776.22	16099	37.89	20.54	169.71	15			desconocido
198	invasor	14	265.05	5543	13.05	20.37	57.73	6			desconocido
199	perturbación	11	208.25	4356	10.25	20.36	45.36	8			desconocido
200	carbono	57	1079.14	23795	56.00	19.31	229.31	17			desconocido
201	descomponer	8	151.46	3357	7.90	19.21	32.10	8			desconocido
202	ácido	17	321.85	7222	17.00	18.98	67.83	11			desconocido
203	aprovechamiento	13	246.12	5565	13.10	18.83	51.68	12			desconocido
204	drenaje	14	265.05	6011	14.15	18.78	55.57	10			desconocido
205	ribera	27	511.17	11641	27.40	18.70	106.97	10			desconocido
206	hoja	160	3029.16	69036	162.48	18.68	633.64	43			desconocido
207	fund	8	151.46	3459	8.14	18.64	31.65	7			desconocido
208	degradación	15	283.98	6516	15.34	18.56	59.21	11			desconocido
209	inundación	44	833.02	19353	45.55	18.33	172.65	18			desconocido
210	hemisferio	19	359.71	8407	19.79	18.22	74.34	13			desconocido
211	porte	10	189.32	4454	10.48	18.10	39.00	6			desconocido
212	conservation	9	170.39	4014	9.45	18.07	35.08	5			desconocido
213	migratorio	21	397.58	9567	22.52	17.69	81.01	10			desconocido
214	anfibio	24	454.37	10943	25.76	17.68	92.54	14			desconocido
215	hídrico	13	246.12	5931	13.96	17.67	50.11	8			desconocido
216	tolerar	10	189.32	4599	10.82	17.53	38.40	7			desconocido
217	dulce	84	1590.31	38955	91.69	17.38	321.20	21			desconocido
218	cordillera	23	435.44	10684	25.15	17.35	87.88	10			desconocido
219	plantar	17	321.85	7920	18.64	17.30	64.86	7			desconocido
220	lluvia	82	1552.44	38476	90.56	17.18	311.74	32			desconocido
221	clima	8	151.46	3846	9.05	16.76	30.05	7			desconocido
222	arena	52	984.48	25057	58.97	16.73	195.09	20			desconocido
223	quema	10	189.32	4945	11.64	16.30	37.03	9			desconocido
224	abundante	50	946.61	25103	59.08	16.05	183.72	25			desconocido
225	microorganismo	9	170.39	4524	10.65	16.03	33.05	6			desconocido
226	elevado	81	1533.51	41299	97.20	15.81	295.29	13			desconocido
227	alterado	9	170.39	4628	10.89	15.67	32.67	9			desconocido
228	depredador	13	246.12	6747	15.88	15.53	46.96	8			desconocido
229	exótico	14	265.05	7616	17.93	14.81	49.34	11			desconocido
230	mata	23	435.44	12558	29.56	14.76	80.90	7			desconocido
231	fluvial	25	473.31	13801	32.48	14.60	87.42	14			desconocido
232	dominante	35	662.63	19436	45.75	14.51	122.01	18			desconocido
233	pasto	16	302.92	8955	21.08	14.40	55.54	10			desconocido
234	mamífero	37	700.49	20847	49.07	14.30	127.98	25			desconocido
235	alpino	20	378.64	11378	26.78	14.16	68.82	10			desconocido
236	hierba	34	643.70	19426	45.72	14.10	116.72	21			desconocido
237	andino	22	416.51	12695	29.88	13.96	75.12	6			desconocido
238	predominante	12	227.19	7027	16.54	13.76	40.65	10			desconocido
239	desierto	10	189.32	5963	14.03	13.51	33.54	8	Q8514	1	muy_generico
240	subterráneo	33	624.76	19718	46.41	13.48	110.54	16			desconocido
241	superficial	26	492.24	15598	36.71	13.43	86.90	14			desconocido
242	mixto	65	1230.59	39177	92.21	13.37	216.69	18			desconocido
243	arcilla	16	302.92	9695	22.82	13.30	53.18	11			desconocido
244	disponibilidad	13	246.12	7888	18.57	13.28	43.18	9			desconocido
245	rocoso	20	378.64	12195	28.70	13.21	66.24	15			desconocido
246	orgánico	38	719.42	23459	55.21	13.05	125.00	20			desconocido
247	papúa	11	208.25	6793	15.99	13.05	36.18	7			desconocido
248	calentamiento	11	208.25	6813	16.04	13.01	36.12	7			desconocido
249	biológico	39	738.36	24306	57.21	12.93	127.60	24			desconocido
250	ancho	33	624.76	20611	48.51	12.90	107.84	18			desconocido
